run,entry,type,status
156,50179,Other,False
156,50189,Binary,True
156,50739,Other,False
156,50804,Other,False
156,50817,Binary,True
156,50844,Other,False
156,50870,Binary,True
156,51008,Binary,True
156,51077,Other,False
156,51079,Binary,True
156,51174,Other,False
156,51197,Other,False
156,51255,Binary,True
156,51368,Other,False
156,51602,Other,False
156,51778,Other,False
156,51812,Other,False
156,51820,Other,False
156,51889,Other,False
156,51980,Other,False
156,51986,Binary,True
156,52024,Other,False
156,52137,Binary,True
156,52274,Other,False
156,52638,Other,False
156,52706,Binary,True
156,52770,Other,False
156,52819,Other,False
156,52904,Other,False
156,52917,Other,False
156,53045,Multi,True
156,53063,Other,False
156,53096,Other,False
156,53098,Binary,True
156,53119,Binary,True
156,53120,Other,False
156,53214,Other,False
156,53245,Binary,True
156,53355,Other,False
156,53394,Other,False
156,53489,Binary,False
156,53575,Other,False
156,53589,Binary,True
156,53600,Other,False
156,53603,Other,False
156,53613,Other,False
156,53616,Binary,True
156,53626,Other,False
156,53727,Binary,True
156,53735,Binary,True
156,53793,Binary,True
156,53980,Other,False
156,54055,Binary,True
156,54272,Binary,True
156,54311,Binary,True
156,54317,Other,False
156,54393,Other,False
156,54480,Other,False
156,54637,Binary,False
156,54751,Other,False
156,55055,Binary,True
156,55153,Other,False
156,55210,Binary,False
156,55302,Binary,True
156,55451,Binary,True
156,55575,Binary,True
156,55632,Other,False
156,55661,Binary,True
156,55768,Binary,True
156,55865,Binary,True
156,55911,Binary,False
156,55927,Other,False
156,55986,Binary,True
156,56110,Other,False
156,56138,Other,False
156,56148,Binary,True
156,56253,Binary,True
156,56383,Binary,True
156,56515,Other,False
156,56652,Other,False
156,56664,Multi,True
156,56668,Other,False
156,56719,Other,False
156,56784,Binary,True
156,56794,Other,False
156,56797,Other,False
156,56822,Other,False
156,56960,Binary,True
156,57233,Other,False
156,57299,Binary,True
156,57381,Other,False
156,57512,Other,False
156,57528,Other,False
156,57579,Binary,True
156,57607,Other,False
156,57744,Other,False
156,57794,Binary,True
156,57830,Other,False
156,57988,Other,False
156,58104,Other,False
156,58160,Other,False
156,58192,Other,False
156,58349,Other,False
156,58557,Other,False
156,58603,Other,False
156,58644,Other,False
156,58713,Binary,True
156,59029,Binary,True
156,59031,Other,False
156,59036,Other,False
156,59228,Other,False
156,59338,Binary,True
156,59423,Other,False
