


 ------------------------------------ 
 --- Spectroscopic factor , C^2*S --- 
 ------------------------------------ 

 O20_sfotls_modt_m0p.wav=O19_sfotls_modt_j1n.wav + n



         n  l 2j 2tz

orbit :   0  1  1  1    n 0p_1/2
 0(   1) -149.911 1(  83) -118.557  31.354    0.0000
 0(   1) -149.911 1(  84) -118.503  31.409    0.0001
 0(   1) -149.911 1(  85) -118.473  31.438    0.0014
 0(   1) -149.911 1(  86) -118.318  31.593    0.0030
 0(   1) -149.911 1(  87) -118.283  31.628    0.0006
 0(   1) -149.911 1(  88) -118.199  31.713    0.0030
 0(   1) -149.911 1(  89) -118.115  31.796    0.0003
 0(   1) -149.911 1(  90) -118.128  31.783    0.0006
 0(   1) -149.911 1(  91) -118.090  31.822    0.0019
 0(   1) -149.911 1(  92) -118.004  31.907    0.0000
 0(   1) -149.911 1(  93) -117.975  31.936    0.0030
 0(   1) -149.911 1(  94) -117.850  32.062    0.0004
 0(   1) -149.911 1(  95) -117.786  32.126    0.0006
 0(   1) -149.911 1(  96) -117.764  32.147    0.0004
 0(   1) -149.911 1(  97) -117.691  32.220    0.0017
 0(   1) -149.911 1(  98) -117.645  32.266    0.0000
 0(   1) -149.911 1(  99) -117.560  32.351    0.0002
 0(   1) -149.911 1( 100) -117.547  32.365    0.0008
 0(   1) -149.911 1( 101) -117.486  32.425    0.0012
 0(   1) -149.911 1( 102) -117.419  32.493    0.0006
 0(   1) -149.911 1( 103) -117.346  32.565    0.0002
 0(   1) -149.911 1( 104) -117.330  32.582    0.0003
 0(   1) -149.911 1( 105) -117.281  32.630    0.0002
 0(   1) -149.911 1( 106) -117.223  32.688    0.0004
 0(   1) -149.911 1( 107) -117.124  32.787    0.0006
 0(   1) -149.911 1( 108) -117.065  32.847    0.0006
 0(   1) -149.911 1( 109) -117.045  32.866    0.0005
 0(   1) -149.911 1( 110) -116.913  32.998    0.0002
 0(   1) -149.911 1( 111) -116.850  33.061    0.0000
 0(   1) -149.911 1( 112) -116.848  33.063    0.0016
 0(   1) -149.911 1( 113) -116.783  33.128    0.0001
 0(   1) -149.911 1( 114) -116.771  33.140    0.0039
 0(   1) -149.911 1( 115) -116.712  33.199    0.0002
 0(   1) -149.911 1( 116) -116.642  33.269    0.0000
 0(   1) -149.911 1( 117) -116.640  33.271    0.0005
 0(   1) -149.911 1( 118) -116.530  33.382    0.0002
 0(   1) -149.911 1( 119) -116.494  33.418    0.0006
 0(   1) -149.911 1( 120) -116.447  33.464    0.0005
 0(   1) -149.911 1( 121) -116.393  33.519    0.0005
 0(   1) -149.911 1( 122) -116.313  33.598    0.0004
 0(   1) -149.911 1( 123) -116.295  33.617    0.0002
 0(   1) -149.911 1( 124) -116.266  33.645    0.0011
 0(   1) -149.911 1( 125) -116.212  33.700    0.0000
 0(   1) -149.911 1( 126) -116.201  33.711    0.0009
 0(   1) -149.911 1( 127) -116.195  33.716    0.0000
 0(   1) -149.911 1( 128) -116.084  33.828    0.0001
 0(   1) -149.911 1( 129) -116.062  33.849    0.0006
 0(   1) -149.911 1( 130) -116.132  33.779    0.0022
 0(   1) -149.911 1( 131) -116.021  33.891    0.0006
 0(   1) -149.911 1( 132) -115.905  34.006    0.0003
 0(   1) -149.911 1( 133) -115.919  33.992    0.0000
 0(   1) -149.911 1( 134) -115.851  34.060    0.0001
 0(   1) -149.911 1( 135) -115.787  34.124    0.0001
